look_id,model,tagged_at
valentino|FW2023|028,pixtral-12b-2409,2026-07-04
versace|FW2023|028,pixtral-12b-2409,2026-07-04
balenciaga|FW2024|028,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2024|028,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2024|028,pixtral-12b-2409,2026-07-04
chloe|FW2024|028,pixtral-12b-2409,2026-07-04
christian-dior|FW2024|028,pixtral-12b-2409,2026-07-04
gucci|FW2024|028,pixtral-12b-2409,2026-07-04
hermes|FW2024|028,pixtral-12b-2409,2026-07-04
loewe|FW2024|028,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2024|028,pixtral-12b-2409,2026-07-04
miu-miu|FW2024|028,pixtral-12b-2409,2026-07-04
moncler|FW2024|028,pixtral-12b-2409,2026-07-04
prada|FW2024|028,pixtral-12b-2409,2026-07-04
tods|FW2024|028,pixtral-12b-2409,2026-07-04
valentino|FW2024|028,pixtral-12b-2409,2026-07-04
versace|FW2024|028,pixtral-12b-2409,2026-07-04
balenciaga|FW2025|028,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2025|028,pixtral-12b-2409,2026-07-04
burberry|FW2025|028,pixtral-12b-2409,2026-07-04
chloe|FW2025|028,pixtral-12b-2409,2026-07-04
fendi|FW2025|028,pixtral-12b-2409,2026-07-04
gucci|FW2025|028,pixtral-12b-2409,2026-07-04
hermes|FW2025|028,pixtral-12b-2409,2026-07-04
loewe|FW2025|028,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2025|028,pixtral-12b-2409,2026-07-04
miu-miu|FW2025|028,pixtral-12b-2409,2026-07-04
prada|FW2025|028,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2025|028,pixtral-12b-2409,2026-07-04
tods|FW2025|028,pixtral-12b-2409,2026-07-04
valentino|FW2025|028,pixtral-12b-2409,2026-07-04
versace|FW2025|028,pixtral-12b-2409,2026-07-04
balenciaga|FW2026|028,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2026|028,pixtral-12b-2409,2026-07-04
burberry|FW2026|028,pixtral-12b-2409,2026-07-04
celine|FW2026|028,pixtral-12b-2409,2026-07-04
chloe|FW2026|028,pixtral-12b-2409,2026-07-04
christian-dior|FW2026|028,pixtral-12b-2409,2026-07-04
fendi|FW2026|028,pixtral-12b-2409,2026-07-04
gucci|FW2026|028,pixtral-12b-2409,2026-07-04
loewe|FW2026|028,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2026|028,pixtral-12b-2409,2026-07-04
miu-miu|FW2026|028,pixtral-12b-2409,2026-07-04
prada|FW2026|028,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2026|028,pixtral-12b-2409,2026-07-04
saint-laurent|FW2026|028,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2026|028,pixtral-12b-2409,2026-07-04
tods|FW2026|028,pixtral-12b-2409,2026-07-04
balenciaga|SS2016|028,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2016|028,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2016|028,pixtral-12b-2409,2026-07-04
burberry|SS2016|028,pixtral-12b-2409,2026-07-04
celine|SS2016|028,pixtral-12b-2409,2026-07-04
chloe|SS2016|028,pixtral-12b-2409,2026-07-04
christian-dior|SS2016|028,pixtral-12b-2409,2026-07-04
fendi|SS2016|028,pixtral-12b-2409,2026-07-04
gucci|SS2016|028,pixtral-12b-2409,2026-07-04
hermes|SS2016|028,pixtral-12b-2409,2026-07-04
loewe|SS2016|028,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2016|028,pixtral-12b-2409,2026-07-04
miu-miu|SS2016|028,pixtral-12b-2409,2026-07-04
moncler|SS2016|028,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2016|028,pixtral-12b-2409,2026-07-04
tods|SS2016|027,pixtral-12b-2409,2026-07-04
balenciaga|SS2017|027,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2017|027,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2017|027,pixtral-12b-2409,2026-07-04
christian-dior|SS2017|027,pixtral-12b-2409,2026-07-04
fendi|SS2017|027,pixtral-12b-2409,2026-07-04
gucci|SS2017|027,pixtral-12b-2409,2026-07-04
hermes|SS2017|027,pixtral-12b-2409,2026-07-04
loewe|SS2017|027,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2017|027,pixtral-12b-2409,2026-07-04
miu-miu|SS2017|027,pixtral-12b-2409,2026-07-04
moncler|SS2017|027,pixtral-12b-2409,2026-07-04
prada|SS2017|027,pixtral-12b-2409,2026-07-04
saint-laurent|SS2017|027,pixtral-12b-2409,2026-07-04
tods|SS2017|027,pixtral-12b-2409,2026-07-04
valentino|SS2017|027,pixtral-12b-2409,2026-07-04
versace|SS2017|027,pixtral-12b-2409,2026-07-04
balenciaga|SS2018|027,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2018|027,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2018|027,pixtral-12b-2409,2026-07-04
celine|SS2018|027,pixtral-12b-2409,2026-07-04
chloe|SS2018|027,pixtral-12b-2409,2026-07-04
christian-dior|SS2018|027,pixtral-12b-2409,2026-07-04
fendi|SS2018|027,pixtral-12b-2409,2026-07-04
gucci|SS2018|027,pixtral-12b-2409,2026-07-04
hermes|SS2018|027,pixtral-12b-2409,2026-07-04
loewe|SS2018|027,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2018|027,pixtral-12b-2409,2026-07-04
miu-miu|SS2018|027,pixtral-12b-2409,2026-07-04
moncler|SS2018|027,pixtral-12b-2409,2026-07-04
prada|SS2018|027,pixtral-12b-2409,2026-07-04
ralph-lauren|SS2018|027,pixtral-12b-2409,2026-07-04
saint-laurent|SS2018|027,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2018|027,pixtral-12b-2409,2026-07-04
tods|SS2018|027,pixtral-12b-2409,2026-07-04
valentino|SS2018|027,pixtral-12b-2409,2026-07-04
versace|SS2018|027,pixtral-12b-2409,2026-07-04
balenciaga|SS2019|027,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2019|027,pixtral-12b-2409,2026-07-04
burberry|SS2019|027,pixtral-12b-2409,2026-07-04
celine|SS2019|027,pixtral-12b-2409,2026-07-04
chloe|SS2019|027,pixtral-12b-2409,2026-07-04
christian-dior|SS2019|027,pixtral-12b-2409,2026-07-04
fendi|SS2019|027,pixtral-12b-2409,2026-07-04
gucci|SS2019|027,pixtral-12b-2409,2026-07-04
hermes|SS2019|027,pixtral-12b-2409,2026-07-04
loewe|SS2019|027,pixtral-12b-2409,2026-07-04
miu-miu|SS2019|027,pixtral-12b-2409,2026-07-04
prada|SS2019|027,pixtral-12b-2409,2026-07-04
saint-laurent|SS2019|027,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2019|027,pixtral-12b-2409,2026-07-04
tods|SS2019|027,pixtral-12b-2409,2026-07-04
valentino|SS2019|027,pixtral-12b-2409,2026-07-04
versace|SS2019|027,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2020|027,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2020|027,pixtral-12b-2409,2026-07-04
burberry|SS2020|027,pixtral-12b-2409,2026-07-04
celine|SS2020|027,pixtral-12b-2409,2026-07-04
chloe|SS2020|027,pixtral-12b-2409,2026-07-04
fendi|SS2020|027,pixtral-12b-2409,2026-07-04
gucci|SS2020|027,pixtral-12b-2409,2026-07-04
hermes|SS2020|027,pixtral-12b-2409,2026-07-04
loewe|SS2020|027,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2020|027,pixtral-12b-2409,2026-07-04
miu-miu|SS2020|027,pixtral-12b-2409,2026-07-04
prada|SS2020|027,pixtral-12b-2409,2026-07-04
saint-laurent|SS2020|027,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2020|027,pixtral-12b-2409,2026-07-04
tods|SS2020|027,pixtral-12b-2409,2026-07-04
valentino|SS2020|027,pixtral-12b-2409,2026-07-04
versace|SS2020|027,pixtral-12b-2409,2026-07-04
alexander-mcqueen|SS2021|044,pixtral-12b-2409,2026-07-04
balenciaga|SS2021|027,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2021|027,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2021|027,pixtral-12b-2409,2026-07-04
burberry|SS2021|027,pixtral-12b-2409,2026-07-04
chloe|SS2021|027,pixtral-12b-2409,2026-07-04
christian-dior|SS2021|027,pixtral-12b-2409,2026-07-04
fendi|SS2021|027,pixtral-12b-2409,2026-07-04
gucci|SS2021|027,pixtral-12b-2409,2026-07-04
hermes|SS2021|027,pixtral-12b-2409,2026-07-04
loewe|SS2021|027,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2021|027,pixtral-12b-2409,2026-07-04
miu-miu|SS2021|027,pixtral-12b-2409,2026-07-04
prada|SS2021|027,pixtral-12b-2409,2026-07-04
saint-laurent|SS2021|027,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2021|027,pixtral-12b-2409,2026-07-04
tods|SS2021|027,pixtral-12b-2409,2026-07-04
valentino|SS2021|027,pixtral-12b-2409,2026-07-04
versace|SS2021|027,pixtral-12b-2409,2026-07-04
alexander-mcqueen|SS2022|026,pixtral-12b-2409,2026-07-04
balenciaga|SS2022|026,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2022|025,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2022|025,pixtral-12b-2409,2026-07-04
chloe|SS2022|025,pixtral-12b-2409,2026-07-04
fendi|SS2022|025,pixtral-12b-2409,2026-07-04
gucci|SS2022|025,pixtral-12b-2409,2026-07-04
hermes|SS2022|025,pixtral-12b-2409,2026-07-04
loewe|SS2022|025,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2022|025,pixtral-12b-2409,2026-07-04
miu-miu|SS2022|025,pixtral-12b-2409,2026-07-04
prada|SS2022|025,pixtral-12b-2409,2026-07-04
saint-laurent|SS2022|025,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2022|025,pixtral-12b-2409,2026-07-04
tods|SS2022|025,pixtral-12b-2409,2026-07-04
valentino|SS2022|025,pixtral-12b-2409,2026-07-04
versace|SS2022|025,pixtral-12b-2409,2026-07-04
alexander-mcqueen|SS2023|025,pixtral-12b-2409,2026-07-04
balenciaga|SS2023|025,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2023|025,pixtral-12b-2409,2026-07-04
brunello-cucinelli|SS2023|025,pixtral-12b-2409,2026-07-04
chloe|SS2023|025,pixtral-12b-2409,2026-07-04
christian-dior|SS2023|025,pixtral-12b-2409,2026-07-04
fendi|SS2023|025,pixtral-12b-2409,2026-07-04
gucci|SS2023|025,pixtral-12b-2409,2026-07-04
hermes|SS2023|025,pixtral-12b-2409,2026-07-04
loewe|SS2023|025,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2023|025,pixtral-12b-2409,2026-07-04
miu-miu|SS2023|025,pixtral-12b-2409,2026-07-04
saint-laurent|SS2023|025,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2023|025,pixtral-12b-2409,2026-07-04
tods|SS2023|025,pixtral-12b-2409,2026-07-04
valentino|SS2023|025,pixtral-12b-2409,2026-07-04
versace|SS2023|025,pixtral-12b-2409,2026-07-04
alexander-mcqueen|SS2024|025,pixtral-12b-2409,2026-07-04
balenciaga|SS2024|025,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2024|025,pixtral-12b-2409,2026-07-04
chloe|SS2024|025,pixtral-12b-2409,2026-07-04
christian-dior|SS2024|025,pixtral-12b-2409,2026-07-04
fendi|SS2024|025,pixtral-12b-2409,2026-07-04
gucci|SS2024|025,pixtral-12b-2409,2026-07-04
hermes|SS2024|025,pixtral-12b-2409,2026-07-04
loewe|SS2024|025,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2024|025,pixtral-12b-2409,2026-07-04
miu-miu|SS2024|025,pixtral-12b-2409,2026-07-04
prada|SS2024|025,pixtral-12b-2409,2026-07-04
ralph-lauren|SS2024|025,pixtral-12b-2409,2026-07-04
saint-laurent|SS2024|025,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2024|025,pixtral-12b-2409,2026-07-04
tods|SS2024|025,pixtral-12b-2409,2026-07-04
valentino|SS2024|025,pixtral-12b-2409,2026-07-04
versace|SS2024|025,pixtral-12b-2409,2026-07-04
alexander-mcqueen|SS2025|025,pixtral-12b-2409,2026-07-04
balenciaga|SS2025|025,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2025|025,pixtral-12b-2409,2026-07-04
burberry|SS2025|025,pixtral-12b-2409,2026-07-04
chloe|SS2025|025,pixtral-12b-2409,2026-07-04
christian-dior|SS2025|025,pixtral-12b-2409,2026-07-04
fendi|SS2025|025,pixtral-12b-2409,2026-07-04
gucci|SS2025|025,pixtral-12b-2409,2026-07-04
hermes|SS2025|025,pixtral-12b-2409,2026-07-04
loewe|SS2025|025,pixtral-12b-2409,2026-07-04
miu-miu|SS2025|025,pixtral-12b-2409,2026-07-04
prada|SS2025|025,pixtral-12b-2409,2026-07-04
ralph-lauren|SS2025|025,pixtral-12b-2409,2026-07-04
saint-laurent|SS2025|025,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2025|025,pixtral-12b-2409,2026-07-04
tods|SS2025|025,pixtral-12b-2409,2026-07-04
valentino|SS2025|025,pixtral-12b-2409,2026-07-04
versace|SS2025|025,pixtral-12b-2409,2026-07-04
alexander-mcqueen|SS2026|025,pixtral-12b-2409,2026-07-04
balenciaga|SS2026|025,pixtral-12b-2409,2026-07-04
bottega-veneta|SS2026|025,pixtral-12b-2409,2026-07-04
celine|SS2026|025,pixtral-12b-2409,2026-07-04
chloe|SS2026|025,pixtral-12b-2409,2026-07-04
christian-dior|SS2026|025,pixtral-12b-2409,2026-07-04
fendi|SS2026|025,pixtral-12b-2409,2026-07-04
gucci|SS2026|025,pixtral-12b-2409,2026-07-04
hermes|SS2026|025,pixtral-12b-2409,2026-07-04
loewe|SS2026|025,pixtral-12b-2409,2026-07-04
louis-vuitton|SS2026|025,pixtral-12b-2409,2026-07-04
miu-miu|SS2026|025,pixtral-12b-2409,2026-07-04
prada|SS2026|025,pixtral-12b-2409,2026-07-04
saint-laurent|SS2026|025,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|SS2026|025,pixtral-12b-2409,2026-07-04
tods|SS2026|025,pixtral-12b-2409,2026-07-04
valentino|SS2026|025,pixtral-12b-2409,2026-07-04
versace|SS2026|025,pixtral-12b-2409,2026-07-04
balenciaga|FW2015|030,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2015|030,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2015|030,pixtral-12b-2409,2026-07-04
burberry|FW2015|030,pixtral-12b-2409,2026-07-04
celine|FW2015|049,pixtral-12b-2409,2026-07-04
chloe|FW2015|030,pixtral-12b-2409,2026-07-04
christian-dior|FW2015|030,pixtral-12b-2409,2026-07-04
fendi|FW2015|030,pixtral-12b-2409,2026-07-04
gucci|FW2015|030,pixtral-12b-2409,2026-07-04
hermes|FW2015|030,pixtral-12b-2409,2026-07-04
loewe|FW2015|030,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2015|030,pixtral-12b-2409,2026-07-04
miu-miu|FW2015|030,pixtral-12b-2409,2026-07-04
moncler|FW2015|030,pixtral-12b-2409,2026-07-04
prada|FW2015|030,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2015|030,pixtral-12b-2409,2026-07-04
saint-laurent|FW2015|030,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2015|030,pixtral-12b-2409,2026-07-04
valentino|FW2015|030,pixtral-12b-2409,2026-07-04
balenciaga|FW2016|030,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2016|030,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2016|030,pixtral-12b-2409,2026-07-04
burberry|FW2016|030,pixtral-12b-2409,2026-07-04
celine|FW2016|030,pixtral-12b-2409,2026-07-04
chloe|FW2016|030,pixtral-12b-2409,2026-07-04
christian-dior|FW2016|030,pixtral-12b-2409,2026-07-04
fendi|FW2016|030,pixtral-12b-2409,2026-07-04
gucci|FW2016|030,pixtral-12b-2409,2026-07-04
hermes|FW2016|030,pixtral-12b-2409,2026-07-04
loewe|FW2016|030,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2016|030,pixtral-12b-2409,2026-07-04
miu-miu|FW2016|030,pixtral-12b-2409,2026-07-04
moncler|FW2016|030,pixtral-12b-2409,2026-07-04
prada|FW2016|030,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2016|030,pixtral-12b-2409,2026-07-04
saint-laurent|FW2016|030,pixtral-12b-2409,2026-07-04
tods|FW2016|030,pixtral-12b-2409,2026-07-04
valentino|FW2016|030,pixtral-12b-2409,2026-07-04
versace|FW2016|030,pixtral-12b-2409,2026-07-04
balenciaga|FW2017|030,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2017|030,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2017|030,pixtral-12b-2409,2026-07-04
burberry|FW2017|030,pixtral-12b-2409,2026-07-04
celine|FW2017|030,pixtral-12b-2409,2026-07-04
chloe|FW2017|030,pixtral-12b-2409,2026-07-04
christian-dior|FW2017|030,pixtral-12b-2409,2026-07-04
fendi|FW2017|030,pixtral-12b-2409,2026-07-04
gucci|FW2017|030,pixtral-12b-2409,2026-07-04
hermes|FW2017|030,pixtral-12b-2409,2026-07-04
loewe|FW2017|030,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2017|030,pixtral-12b-2409,2026-07-04
miu-miu|FW2017|030,pixtral-12b-2409,2026-07-04
moncler|FW2017|030,pixtral-12b-2409,2026-07-04
prada|FW2017|030,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2017|030,pixtral-12b-2409,2026-07-04
saint-laurent|FW2017|030,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2017|030,pixtral-12b-2409,2026-07-04
tods|FW2017|030,pixtral-12b-2409,2026-07-04
valentino|FW2017|030,pixtral-12b-2409,2026-07-04
versace|FW2017|030,pixtral-12b-2409,2026-07-04
balenciaga|FW2018|030,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2018|030,pixtral-12b-2409,2026-07-04
burberry|FW2018|030,pixtral-12b-2409,2026-07-04
celine|FW2018|030,pixtral-12b-2409,2026-07-04
chloe|FW2018|030,pixtral-12b-2409,2026-07-04
christian-dior|FW2018|030,pixtral-12b-2409,2026-07-04
fendi|FW2018|030,pixtral-12b-2409,2026-07-04
gucci|FW2018|030,pixtral-12b-2409,2026-07-04
hermes|FW2018|030,pixtral-12b-2409,2026-07-04
loewe|FW2018|030,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2018|030,pixtral-12b-2409,2026-07-04
miu-miu|FW2018|030,pixtral-12b-2409,2026-07-04
prada|FW2018|030,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2018|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2018|029,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2018|029,pixtral-12b-2409,2026-07-04
tods|FW2018|029,pixtral-12b-2409,2026-07-04
valentino|FW2018|029,pixtral-12b-2409,2026-07-04
versace|FW2018|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2019|029,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2019|029,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2019|029,pixtral-12b-2409,2026-07-04
burberry|FW2019|029,pixtral-12b-2409,2026-07-04
celine|FW2019|029,pixtral-12b-2409,2026-07-04
chloe|FW2019|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2019|029,pixtral-12b-2409,2026-07-04
fendi|FW2019|029,pixtral-12b-2409,2026-07-04
gucci|FW2019|029,pixtral-12b-2409,2026-07-04
hermes|FW2019|029,pixtral-12b-2409,2026-07-04
loewe|FW2019|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2019|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2019|029,pixtral-12b-2409,2026-07-04
prada|FW2019|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2019|029,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2019|029,pixtral-12b-2409,2026-07-04
tods|FW2019|029,pixtral-12b-2409,2026-07-04
valentino|FW2019|029,pixtral-12b-2409,2026-07-04
versace|FW2019|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2020|029,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2020|029,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2020|029,pixtral-12b-2409,2026-07-04
celine|FW2020|029,pixtral-12b-2409,2026-07-04
chloe|FW2020|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2020|029,pixtral-12b-2409,2026-07-04
fendi|FW2020|029,pixtral-12b-2409,2026-07-04
gucci|FW2020|029,pixtral-12b-2409,2026-07-04
hermes|FW2020|029,pixtral-12b-2409,2026-07-04
loewe|FW2020|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2020|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2020|029,pixtral-12b-2409,2026-07-04
prada|FW2020|029,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2020|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2020|029,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2020|029,pixtral-12b-2409,2026-07-04
tods|FW2020|029,pixtral-12b-2409,2026-07-04
valentino|FW2020|029,pixtral-12b-2409,2026-07-04
versace|FW2020|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2021|029,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2021|029,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2021|029,pixtral-12b-2409,2026-07-04
burberry|FW2021|029,pixtral-12b-2409,2026-07-04
celine|FW2021|029,pixtral-12b-2409,2026-07-04
chloe|FW2021|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2021|029,pixtral-12b-2409,2026-07-04
fendi|FW2021|029,pixtral-12b-2409,2026-07-04
gucci|FW2021|029,pixtral-12b-2409,2026-07-04
hermes|FW2021|029,pixtral-12b-2409,2026-07-04
loewe|FW2021|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2021|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2021|029,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2021|029,pixtral-12b-2409,2026-07-04
tods|FW2021|029,pixtral-12b-2409,2026-07-04
versace|FW2021|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2022|029,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2022|029,pixtral-12b-2409,2026-07-04
burberry|FW2022|029,pixtral-12b-2409,2026-07-04
chloe|FW2022|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2022|029,pixtral-12b-2409,2026-07-04
fendi|FW2022|029,pixtral-12b-2409,2026-07-04
gucci|FW2022|029,pixtral-12b-2409,2026-07-04
hermes|FW2022|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2022|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2022|029,pixtral-12b-2409,2026-07-04
prada|FW2022|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2022|029,pixtral-12b-2409,2026-07-04
tods|FW2022|029,pixtral-12b-2409,2026-07-04
valentino|FW2022|029,pixtral-12b-2409,2026-07-04
versace|FW2022|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2023|029,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2023|029,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2023|029,pixtral-12b-2409,2026-07-04
burberry|FW2023|029,pixtral-12b-2409,2026-07-04
chloe|FW2023|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2023|029,pixtral-12b-2409,2026-07-04
fendi|FW2023|029,pixtral-12b-2409,2026-07-04
gucci|FW2023|029,pixtral-12b-2409,2026-07-04
hermes|FW2023|029,pixtral-12b-2409,2026-07-04
loewe|FW2023|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2023|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2023|029,pixtral-12b-2409,2026-07-04
moncler|FW2023|029,pixtral-12b-2409,2026-07-04
prada|FW2023|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2023|029,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2023|029,pixtral-12b-2409,2026-07-04
tods|FW2023|029,pixtral-12b-2409,2026-07-04
versace|FW2023|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2024|029,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2024|029,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2024|029,pixtral-12b-2409,2026-07-04
chloe|FW2024|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2024|029,pixtral-12b-2409,2026-07-04
fendi|FW2024|029,pixtral-12b-2409,2026-07-04
gucci|FW2024|029,pixtral-12b-2409,2026-07-04
hermes|FW2024|029,pixtral-12b-2409,2026-07-04
loewe|FW2024|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2024|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2024|029,pixtral-12b-2409,2026-07-04
moncler|FW2024|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2024|029,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2024|029,pixtral-12b-2409,2026-07-04
tods|FW2024|029,pixtral-12b-2409,2026-07-04
valentino|FW2024|029,pixtral-12b-2409,2026-07-04
versace|FW2024|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2025|029,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2025|029,pixtral-12b-2409,2026-07-04
burberry|FW2025|029,pixtral-12b-2409,2026-07-04
chloe|FW2025|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2025|029,pixtral-12b-2409,2026-07-04
fendi|FW2025|029,pixtral-12b-2409,2026-07-04
gucci|FW2025|029,pixtral-12b-2409,2026-07-04
hermes|FW2025|029,pixtral-12b-2409,2026-07-04
loewe|FW2025|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2025|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2025|029,pixtral-12b-2409,2026-07-04
prada|FW2025|029,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2025|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2025|029,pixtral-12b-2409,2026-07-04
tods|FW2025|029,pixtral-12b-2409,2026-07-04
valentino|FW2025|029,pixtral-12b-2409,2026-07-04
versace|FW2025|029,pixtral-12b-2409,2026-07-04
balenciaga|FW2026|029,pixtral-12b-2409,2026-07-04
bottega-veneta|FW2026|029,pixtral-12b-2409,2026-07-04
brunello-cucinelli|FW2026|029,pixtral-12b-2409,2026-07-04
burberry|FW2026|029,pixtral-12b-2409,2026-07-04
celine|FW2026|029,pixtral-12b-2409,2026-07-04
chloe|FW2026|029,pixtral-12b-2409,2026-07-04
christian-dior|FW2026|029,pixtral-12b-2409,2026-07-04
fendi|FW2026|029,pixtral-12b-2409,2026-07-04
gucci|FW2026|029,pixtral-12b-2409,2026-07-04
hermes|FW2026|029,pixtral-12b-2409,2026-07-04
loewe|FW2026|029,pixtral-12b-2409,2026-07-04
louis-vuitton|FW2026|029,pixtral-12b-2409,2026-07-04
miu-miu|FW2026|029,pixtral-12b-2409,2026-07-04
prada|FW2026|029,pixtral-12b-2409,2026-07-04
ralph-lauren|FW2026|029,pixtral-12b-2409,2026-07-04
saint-laurent|FW2026|029,pixtral-12b-2409,2026-07-04
salvatore-ferragamo|FW2026|029,pixtral-12b-2409,2026-07-04
